FPR,TPR,Threshold
0.0,0.15706393054459353,0.9998390674591064
0.0,0.15824782951854774,0.9998384714126587
0.0,0.15982636148382004,0.9998372793197632
0.0,0.1606156274664562,0.9998366832733154
0.0,0.1637726913970008,0.9998325109481812
0.0,0.16456195737963694,0.9998319149017334
0.0,0.16574585635359115,0.9998290538787842
0.0,0.1665351223362273,0.9998288154602051
0.0,0.17679558011049723,0.9998069405555725
0.0,0.17758484609313338,0.9998065829277039
0.0,0.1819258089976322,0.9997987151145935
0.0,0.18271507498026834,0.9997971653938293
0.0,0.1894238358326756,0.9997803568840027
0.0,0.1910023677979479,0.9997783303260803
0.0,0.19337016574585636,0.9997738003730774
0.0,0.1941594317284925,0.9997729659080505
0.0,0.19731649565903708,0.9997691512107849
0.0,0.19810576164167323,0.9997683167457581
0.0,0.20441988950276244,0.9997524619102478
0.0,0.2052091554853986,0.9997512698173523
0.0,0.20718232044198895,0.9997486472129822
0.0,0.2079715864246251,0.999748170375824
0.0,0.22257300710339384,0.9997218251228333
0.0,0.22336227308603,0.9997215867042542
0.0,0.22573007103393844,0.9997132420539856
0.0,0.22691397000789265,0.9997130036354065
0.0,0.23914759273875297,0.9996798038482666
0.0,0.23993685872138912,0.9996757507324219
0.0,0.24348855564325178,0.9996583461761475
0.0,0.24427782162588793,0.9996578693389893
0.0,0.2600631412786109,0.9995794892311096
0.0,0.26085240726124703,0.9995771050453186
0.0,0.2612470402525651,0.999575674533844
0.0,0.26203630623520124,0.9995753169059753
0.0,0.2628255722178374,0.9995723366737366
0.0,0.26361483820047354,0.9995720982551575
0.0,0.26519337016574585,0.9995643496513367
0.0,0.265982636148382,0.9995617270469666
0.0,0.27663772691397,0.9994710087776184
0.0,0.27742699289660616,0.9994679093360901
0.0,0.28058405682715076,0.9994357228279114
0.0,0.2813733228097869,0.9994346499443054
0.0,0.28374112075769536,0.9994196891784668
0.0,0.28531965272296766,0.9994138479232788
0.0,0.2900552486187845,0.9993860721588135
0.0,0.2908445146014207,0.9993835687637329
0.0,0.31176006314127863,0.9992067217826843
0.0,0.31254932912391475,0.9992061257362366
